Speaker Analysis Results (sorted by duration)
===========================================

Total speakers found: 2113

Speaker Name                                  | Duration (hours)
spk_sp_ar_801                                    |           0.00
spk_sp_ar_840                                    |           0.00
spk_sp_ar_932                                    |           0.00
spk_sp_ar_958                                    |           0.00
spk_sp_ar_967                                    |           0.00
spk_sp_ar_1200                                   |           0.00
spk_sp_ar_1271                                   |           0.00
spk_sp_ar_1280                                   |           0.00
spk_sp_en_451                                    |           0.00
spk_sp_ar_1451                                   |           0.00
spk_sp_ar_1533                                   |           0.00
spk_sp_ar_1669                                   |           0.00
spk_sp_ar_1677                                   |           0.00
spk_sp_ar_1769                                   |           0.00
spk_sp_ar_512                                    |           0.00
spk_sp_ar_638                                    |           0.00
spk_sp_ar_658                                    |           0.00
spk_sp_ar_692                                    |           0.00
spk_sp_ar_697                                    |           0.00
spk_sp_ar_924                                    |           0.00
spk_sp_ar_950                                    |           0.00
spk_sp_ar_1036                                   |           0.00
spk_sp_ar_1295                                   |           0.00
spk_sp_ar_1327                                   |           0.00
spk_sp_ar_1420                                   |           0.00
spk_sp_ar_1462                                   |           0.00
spk_sp_ar_1497                                   |           0.00
spk_sp_ar_1556                                   |           0.00
spk_sp_ar_1145                                   |           0.00
spk_sp_ar_274                                    |           0.00
spk_sp_ar_375                                    |           0.00
spk_sp_ar_454                                    |           0.00
spk_sp_ar_605                                    |           0.00
spk_sp_ar_670                                    |           0.00
spk_sp_ar_767                                    |           0.00
spk_sp_ar_781                                    |           0.00
spk_sp_ar_820                                    |           0.00
spk_sp_ar_905                                    |           0.00
spk_sp_ar_1157                                   |           0.00
spk_sp_ar_1236                                   |           0.00
spk_sp_ar_1371                                   |           0.00
spk_sp_ar_1505                                   |           0.00
spk_sp_ar_1573                                   |           0.00
spk_sp_ar_1727                                   |           0.00
spk_sp_ar_1733                                   |           0.00
spk_sp_ar_130                                    |           0.00
spk_sp_ar_216                                    |           0.00
spk_sp_ar_246                                    |           0.00
spk_sp_ar_286                                    |           0.00
spk_sp_ar_367                                    |           0.00
spk_sp_ar_369                                    |           0.00
spk_sp_ar_508                                    |           0.00
spk_sp_ar_644                                    |           0.00
spk_sp_ar_701                                    |           0.00
spk_sp_ar_776                                    |           0.00
spk_sp_ar_845                                    |           0.00
spk_sp_ar_885                                    |           0.00
spk_sp_en_339                                    |           0.00
spk_sp_ar_1286                                   |           0.00
spk_sp_ar_1294                                   |           0.00
spk_sp_ar_1342                                   |           0.00
spk_sp_ar_1507                                   |           0.00
spk_sp_en_445                                    |           0.00
spk_sp_ar_1569                                   |           0.00
spk_sp_ar_1589                                   |           0.00
spk_sp_ar_1655                                   |           0.00
spk_sp_ar_1667                                   |           0.00
spk_sp_ar_1685                                   |           0.00
spk_sp_ar_1742                                   |           0.00
spk_sp_ar_548                                    |           0.00
spk_sp_en_430                                    |           0.00
spk_sp_ar_824                                    |           0.00
spk_sp_ar_866                                    |           0.00
spk_sp_ar_869                                    |           0.00
spk_sp_ar_1134                                   |           0.00
spk_sp_ar_1141                                   |           0.00
spk_sp_en_73                                     |           0.00
spk_sp_ar_1318                                   |           0.00
spk_sp_ar_1391                                   |           0.00
spk_sp_ar_1650                                   |           0.00
spk_sp_ar_1681                                   |           0.00
spk_sp_en_259                                    |           0.00
spk_sp_ar_1764                                   |           0.00
spk_sp_ar_256                                    |           0.00
spk_sp_ar_469                                    |           0.00
spk_sp_ar_1044                                   |           0.00
spk_sp_ar_1231                                   |           0.00
spk_sp_ar_1429                                   |           0.00
spk_sp_ar_1455                                   |           0.00
spk_sp_ar_1598                                   |           0.00
spk_sp_ar_1651                                   |           0.00
spk_sp_ar_214                                    |           0.00
spk_sp_ar_329                                    |           0.00
spk_sp_ar_402                                    |           0.00
spk_sp_ar_429                                    |           0.00
spk_sp_en_232                                    |           0.00
spk_sp_ar_457                                    |           0.00
spk_sp_ar_565                                    |           0.00
spk_sp_ar_690                                    |           0.00
spk_sp_ar_754                                    |           0.00
spk_sp_ar_947                                    |           0.00
spk_sp_ar_966                                    |           0.00
spk_sp_ar_996                                    |           0.00
spk_sp_ar_1149                                   |           0.00
spk_sp_ar_1164                                   |           0.00
spk_sp_ar_1454                                   |           0.00
spk_sp_ar_1545                                   |           0.00
spk_sp_ar_1610                                   |           0.00
spk_sp_ar_60                                     |           0.00
spk_sp_ar_263                                    |           0.00
spk_sp_ar_397                                    |           0.00
spk_sp_ar_451                                    |           0.00
spk_sp_ar_473                                    |           0.00
spk_sp_ar_586                                    |           0.00
spk_sp_ar_1055                                   |           0.00
spk_sp_en_62                                     |           0.00
spk_sp_ar_1196                                   |           0.00
spk_sp_ar_1245                                   |           0.00
spk_sp_ar_1324                                   |           0.00
spk_sp_ar_1387                                   |           0.00
spk_sp_ar_1390                                   |           0.00
spk_sp_ar_1525                                   |           0.00
spk_sp_ar_1530                                   |           0.00
spk_sp_ar_1686                                   |           0.00
spk_sp_ar_1695                                   |           0.00
spk_sp_ar_1714                                   |           0.00
spk_sp_ar_1771                                   |           0.00
spk_sp_ar_384                                    |           0.00
spk_sp_ar_536                                    |           0.00
spk_sp_ar_578                                    |           0.00
spk_sp_ar_680                                    |           0.00
spk_sp_ar_698                                    |           0.00
spk_sp_ar_1312                                   |           0.00
spk_sp_ar_1575                                   |           0.00
spk_sp_en_275                                    |           0.00
spk_sp_ar_344                                    |           0.00
spk_sp_ar_400                                    |           0.00
spk_sp_ar_514                                    |           0.00
spk_sp_ar_560                                    |           0.00
spk_sp_ar_846                                    |           0.00
spk_sp_ar_948                                    |           0.00
spk_sp_ar_959                                    |           0.00
spk_sp_ar_1025                                   |           0.00
spk_sp_ar_1092                                   |           0.00
spk_sp_ar_1111                                   |           0.00
spk_sp_ar_1126                                   |           0.00
spk_sp_ar_1127                                   |           0.00
spk_sp_ar_1147                                   |           0.00
spk_sp_ar_1151                                   |           0.00
spk_sp_ar_1186                                   |           0.00
spk_sp_ar_1273                                   |           0.00
spk_sp_ar_1301                                   |           0.00
spk_sp_en_373                                    |           0.00
spk_sp_ar_1377                                   |           0.00
spk_sp_ar_1433                                   |           0.00
spk_sp_ar_1480                                   |           0.00
spk_sp_ar_1626                                   |           0.00
spk_sp_ar_1729                                   |           0.00
spk_sp_ar_1738                                   |           0.00
spk_sp_ar_215                                    |           0.00
spk_sp_ar_300                                    |           0.00
spk_sp_en_426                                    |           0.00
spk_sp_ar_450                                    |           0.00
spk_sp_ar_456                                    |           0.00
spk_sp_ar_489                                    |           0.00
spk_sp_ar_662                                    |           0.00
spk_sp_ar_664                                    |           0.00
spk_sp_ar_718                                    |           0.00
spk_sp_ar_722                                    |           0.00
spk_sp_ar_787                                    |           0.00
spk_sp_ar_825                                    |           0.00
spk_sp_ar_933                                    |           0.00
spk_sp_ar_1002                                   |           0.00
spk_sp_ar_1135                                   |           0.00
spk_sp_en_54                                     |           0.00
spk_sp_ar_1385                                   |           0.00
spk_sp_ar_1395                                   |           0.00
spk_sp_ar_1409                                   |           0.00
spk_sp_ar_1542                                   |           0.00
spk_sp_ar_1547                                   |           0.00
spk_sp_ar_1664                                   |           0.00
spk_sp_ar_1707                                   |           0.00
spk_sp_ar_95                                     |           0.00
spk_sp_ar_146                                    |           0.00
spk_sp_ar_154                                    |           0.00
spk_sp_ar_231                                    |           0.00
spk_sp_en_413                                    |           0.00
spk_sp_ar_499                                    |           0.00
spk_sp_ar_506                                    |           0.00
spk_sp_ar_519                                    |           0.00
spk_sp_ar_700                                    |           0.00
spk_sp_ar_938                                    |           0.00
spk_sp_ar_1321                                   |           0.00
spk_sp_ar_1335                                   |           0.00
spk_sp_ar_1372                                   |           0.00
spk_sp_ar_1399                                   |           0.00
spk_sp_ar_1475                                   |           0.00
spk_sp_ar_1484                                   |           0.00
spk_sp_ar_1546                                   |           0.00
spk_sp_ar_1649                                   |           0.00
spk_sp_ar_1753                                   |           0.00
spk_sp_ar_138                                    |           0.00
spk_sp_ar_559                                    |           0.00
spk_sp_ar_954                                    |           0.00
spk_sp_ar_1401                                   |           0.00
spk_sp_ar_1402                                   |           0.00
spk_sp_ar_1548                                   |           0.00
spk_sp_ar_1551                                   |           0.00
spk_sp_ar_228                                    |           0.00
spk_sp_en_406                                    |           0.00
spk_sp_ar_368                                    |           0.00
spk_sp_ar_385                                    |           0.00
spk_sp_ar_471                                    |           0.00
spk_sp_ar_484                                    |           0.00
spk_sp_ar_604                                    |           0.00
spk_sp_ar_765                                    |           0.00
spk_sp_ar_888                                    |           0.00
spk_sp_ar_890                                    |           0.00
spk_sp_ar_941                                    |           0.00
spk_sp_ar_972                                    |           0.00
spk_sp_ar_1165                                   |           0.00
spk_sp_ar_1187                                   |           0.00
spk_sp_ar_1211                                   |           0.00
spk_sp_ar_1313                                   |           0.00
spk_sp_ar_1491                                   |           0.00
spk_sp_ar_1510                                   |           0.00
spk_sp_ar_1520                                   |           0.00
spk_sp_ar_1684                                   |           0.00
spk_sp_ar_1702                                   |           0.00
spk_sp_ar_1711                                   |           0.00
spk_sp_ar_1724                                   |           0.00
spk_sp_ar_1734                                   |           0.00
spk_sp_ar_1751                                   |           0.00
spk_sp_ar_1763                                   |           0.00
spk_sp_ar_202                                    |           0.00
spk_sp_ar_283                                    |           0.00
spk_sp_ar_335                                    |           0.00
spk_sp_ar_346                                    |           0.00
spk_sp_ar_497                                    |           0.00
spk_sp_ar_614                                    |           0.00
spk_sp_ar_652                                    |           0.00
spk_sp_ar_717                                    |           0.00
spk_sp_en_165                                    |           0.00
spk_sp_ar_912                                    |           0.00
spk_sp_ar_976                                    |           0.00
spk_sp_ar_997                                    |           0.00
spk_sp_ar_1083                                   |           0.00
spk_sp_ar_1317                                   |           0.00
spk_sp_ar_1330                                   |           0.00
spk_sp_ar_1452                                   |           0.00
spk_sp_ar_1459                                   |           0.00
spk_sp_ar_1479                                   |           0.00
spk_sp_ar_1524                                   |           0.00
spk_sp_ar_1601                                   |           0.00
spk_sp_ar_1747                                   |           0.00
spk_sp_ar_258                                    |           0.00
spk_sp_ar_264                                    |           0.00
spk_sp_en_489                                    |           0.00
spk_sp_ar_420                                    |           0.00
spk_sp_ar_447                                    |           0.00
spk_sp_en_149                                    |           0.00
spk_sp_ar_570                                    |           0.00
spk_sp_ar_606                                    |           0.00
spk_sp_ar_656                                    |           0.00
spk_sp_ar_686                                    |           0.00
spk_sp_ar_733                                    |           0.00
spk_sp_en_52                                     |           0.00
spk_sp_ar_793                                    |           0.00
spk_sp_ar_815                                    |           0.00
spk_sp_ar_918                                    |           0.00
spk_sp_ar_920                                    |           0.00
spk_sp_ar_980                                    |           0.00
spk_sp_ar_1046                                   |           0.00
spk_sp_ar_1102                                   |           0.00
spk_sp_ar_1197                                   |           0.00
spk_sp_ar_1264                                   |           0.00
spk_sp_ar_1303                                   |           0.00
spk_sp_ar_1364                                   |           0.00
spk_sp_ar_1388                                   |           0.00
spk_sp_ar_1489                                   |           0.00
spk_sp_ar_1616                                   |           0.00
spk_sp_ar_1644                                   |           0.00
spk_sp_ar_1656                                   |           0.00
spk_sp_ar_1675                                   |           0.00
spk_sp_ar_1749                                   |           0.00
spk_sp_ar_1762                                   |           0.00
spk_sp_ar_1778                                   |           0.00
spk_sp_ar_1781                                   |           0.00
spk_sp_ar_1143                                   |           0.00
spk_sp_ar_319                                    |           0.00
spk_sp_en_191                                    |           0.00
spk_sp_ar_706                                    |           0.00
spk_sp_ar_778                                    |           0.00
spk_sp_ar_908                                    |           0.00
spk_sp_ar_1065                                   |           0.00
spk_sp_ar_1282                                   |           0.00
spk_sp_ar_1362                                   |           0.00
spk_sp_ar_1363                                   |           0.00
spk_sp_ar_1381                                   |           0.00
spk_sp_ar_1404                                   |           0.00
spk_sp_ar_1407                                   |           0.00
spk_sp_ar_1577                                   |           0.00
spk_sp_ar_1692                                   |           0.00
spk_sp_ar_1776                                   |           0.00
spk_sp_ar_142                                    |           0.00
spk_sp_ar_436                                    |           0.00
spk_sp_ar_642                                    |           0.00
spk_sp_ar_727                                    |           0.00
spk_sp_ar_747                                    |           0.00
spk_sp_ar_799                                    |           0.00
spk_sp_ar_1005                                   |           0.00
spk_sp_ar_1237                                   |           0.00
spk_sp_ar_1259                                   |           0.00
spk_sp_ar_1326                                   |           0.00
spk_sp_ar_1352                                   |           0.00
spk_sp_ar_1389                                   |           0.00
spk_sp_ar_1397                                   |           0.00
spk_sp_ar_1495                                   |           0.00
spk_sp_ar_1552                                   |           0.00
spk_sp_ar_1572                                   |           0.00
spk_sp_ar_1583                                   |           0.00
spk_sp_ar_1584                                   |           0.00
spk_sp_ar_1625                                   |           0.00
spk_sp_ar_1653                                   |           0.00
spk_sp_ar_1683                                   |           0.00
spk_sp_ar_1720                                   |           0.00
spk_sp_ar_1722                                   |           0.00
spk_sp_ar_1739                                   |           0.00
spk_sp_ar_1752                                   |           0.00
spk_sp_en_458                                    |           0.00
spk_sp_ar_1456                                   |           0.00
spk_sp_ar_119                                    |           0.00
spk_sp_ar_153                                    |           0.00
spk_sp_ar_243                                    |           0.00
spk_sp_en_497                                    |           0.00
spk_sp_ar_309                                    |           0.00
spk_sp_ar_503                                    |           0.00
spk_sp_ar_649                                    |           0.00
spk_sp_ar_660                                    |           0.00
spk_sp_ar_794                                    |           0.00
spk_sp_ar_850                                    |           0.00
spk_sp_ar_909                                    |           0.00
spk_sp_ar_927                                    |           0.00
spk_sp_ar_930                                    |           0.00
spk_sp_ar_1022                                   |           0.00
spk_sp_ar_1077                                   |           0.00
spk_sp_ar_1087                                   |           0.00
spk_sp_ar_1120                                   |           0.00
spk_sp_ar_1205                                   |           0.00
spk_sp_ar_1214                                   |           0.00
spk_sp_ar_1424                                   |           0.00
spk_sp_ar_1599                                   |           0.00
spk_sp_en_200                                    |           0.00
spk_sp_ar_1663                                   |           0.00
spk_sp_ar_1698                                   |           0.00
spk_sp_ar_1716                                   |           0.00
spk_sp_ar_1767                                   |           0.00
spk_sp_ar_299                                    |           0.00
spk_sp_ar_349                                    |           0.00
spk_sp_ar_390                                    |           0.00
spk_sp_ar_486                                    |           0.00
spk_sp_ar_619                                    |           0.00
spk_sp_ar_620                                    |           0.00
spk_sp_ar_676                                    |           0.00
spk_sp_en_496                                    |           0.00
spk_sp_ar_911                                    |           0.00
spk_sp_ar_983                                    |           0.00
spk_sp_ar_1170                                   |           0.00
spk_sp_ar_1255                                   |           0.00
spk_sp_ar_1283                                   |           0.00
spk_sp_ar_1356                                   |           0.00
spk_sp_ar_1406                                   |           0.00
spk_sp_ar_1516                                   |           0.00
spk_sp_ar_1659                                   |           0.00
spk_sp_ar_222                                    |           0.00
spk_sp_en_250                                    |           0.00
spk_sp_ar_468                                    |           0.00
spk_sp_ar_502                                    |           0.00
spk_sp_en_278                                    |           0.00
spk_sp_ar_612                                    |           0.00
spk_sp_ar_655                                    |           0.00
spk_sp_ar_766                                    |           0.00
spk_sp_ar_839                                    |           0.00
spk_sp_ar_851                                    |           0.00
spk_sp_ar_853                                    |           0.00
spk_sp_ar_870                                    |           0.00
spk_sp_ar_914                                    |           0.00
spk_sp_ar_946                                    |           0.00
spk_sp_ar_1112                                   |           0.00
spk_sp_ar_1148                                   |           0.00
spk_sp_ar_1320                                   |           0.00
spk_sp_ar_1323                                   |           0.00
spk_sp_ar_1329                                   |           0.00
spk_sp_ar_1361                                   |           0.00
spk_sp_ar_1410                                   |           0.00
spk_sp_en_281                                    |           0.00
spk_sp_en_467                                    |           0.00
spk_sp_ar_1437                                   |           0.00
spk_sp_ar_1441                                   |           0.00
spk_sp_ar_1558                                   |           0.00
spk_sp_ar_1587                                   |           0.00
spk_sp_ar_1604                                   |           0.00
spk_sp_ar_1674                                   |           0.00
spk_sp_ar_1676                                   |           0.00
spk_sp_ar_1687                                   |           0.00
spk_sp_ar_1693                                   |           0.00
spk_sp_ar_1718                                   |           0.00
spk_sp_ar_1758                                   |           0.00
spk_sp_ar_151                                    |           0.00
spk_sp_ar_172                                    |           0.00
spk_sp_ar_242                                    |           0.00
spk_sp_ar_253                                    |           0.00
spk_sp_ar_267                                    |           0.00
spk_sp_ar_321                                    |           0.00
spk_sp_en_213                                    |           0.00
spk_sp_ar_356                                    |           0.00
spk_sp_ar_481                                    |           0.00
spk_sp_en_139                                    |           0.00
spk_sp_ar_666                                    |           0.00
spk_sp_ar_703                                    |           0.00
spk_sp_ar_724                                    |           0.00
spk_sp_ar_725                                    |           0.00
spk_sp_ar_744                                    |           0.00
spk_sp_ar_837                                    |           0.00
spk_sp_ar_862                                    |           0.00
spk_sp_ar_906                                    |           0.00
spk_sp_ar_969                                    |           0.00
spk_sp_ar_1095                                   |           0.00
spk_sp_ar_1160                                   |           0.00
spk_sp_ar_1175                                   |           0.00
spk_sp_ar_1199                                   |           0.00
spk_sp_ar_1224                                   |           0.00
spk_sp_ar_1276                                   |           0.00
spk_sp_ar_1386                                   |           0.00
spk_sp_ar_1398                                   |           0.00
spk_sp_ar_1446                                   |           0.00
spk_sp_ar_1503                                   |           0.00
spk_sp_ar_1563                                   |           0.00
spk_sp_ar_1628                                   |           0.00
spk_sp_ar_1630                                   |           0.00
spk_sp_ar_1638                                   |           0.00
spk_sp_ar_1661                                   |           0.00
spk_sp_ar_1740                                   |           0.00
spk_sp_ar_1745                                   |           0.00
spk_sp_ar_1748                                   |           0.00
spk_sp_ar_1766                                   |           0.00
spk_sp_ar_1774                                   |           0.00
spk_sp_ar_206                                    |           0.00
spk_sp_ar_212                                    |           0.00
spk_sp_ar_327                                    |           0.00
spk_sp_ar_363                                    |           0.00
spk_sp_ar_407                                    |           0.00
spk_sp_ar_455                                    |           0.00
spk_sp_ar_458                                    |           0.00
spk_sp_ar_500                                    |           0.00
spk_sp_ar_549                                    |           0.00
spk_sp_ar_557                                    |           0.00
spk_sp_ar_678                                    |           0.00
spk_sp_ar_683                                    |           0.00
spk_sp_ar_687                                    |           0.00
spk_sp_ar_774                                    |           0.00
spk_sp_ar_809                                    |           0.00
spk_sp_ar_1048                                   |           0.00
spk_sp_ar_1118                                   |           0.00
spk_sp_ar_1155                                   |           0.00
spk_sp_ar_1167                                   |           0.00
spk_sp_ar_1262                                   |           0.00
spk_sp_ar_1268                                   |           0.00
spk_sp_ar_1289                                   |           0.00
spk_sp_ar_1338                                   |           0.00
spk_sp_ar_1339                                   |           0.00
spk_sp_ar_1349                                   |           0.00
spk_sp_ar_1367                                   |           0.00
spk_sp_ar_1442                                   |           0.00
spk_sp_ar_1458                                   |           0.00
spk_sp_ar_1461                                   |           0.00
spk_sp_ar_1486                                   |           0.00
spk_sp_ar_1564                                   |           0.00
spk_sp_ar_1592                                   |           0.00
spk_sp_ar_1623                                   |           0.00
spk_sp_ar_1634                                   |           0.00
spk_sp_ar_1671                                   |           0.00
spk_sp_ar_1678                                   |           0.00
spk_sp_ar_1705                                   |           0.00
spk_sp_ar_1728                                   |           0.00
spk_sp_ar_1732                                   |           0.00
spk_sp_ar_1754                                   |           0.00
spk_sp_ar_1772                                   |           0.00
spk_sp_ar_1144                                   |           0.00
spk_sp_ar_15                                     |           0.00
spk_sp_ar_43                                     |           0.00
spk_sp_ar_152                                    |           0.00
spk_sp_ar_157                                    |           0.00
spk_sp_ar_175                                    |           0.00
spk_sp_ar_205                                    |           0.00
spk_sp_ar_268                                    |           0.00
spk_sp_ar_373                                    |           0.00
spk_sp_ar_453                                    |           0.00
spk_sp_ar_467                                    |           0.00
spk_sp_ar_487                                    |           0.00
spk_sp_ar_509                                    |           0.00
spk_sp_ar_647                                    |           0.00
spk_sp_ar_669                                    |           0.00
spk_sp_ar_681                                    |           0.00
spk_sp_ar_710                                    |           0.00
spk_sp_ar_780                                    |           0.00
spk_sp_ar_782                                    |           0.00
spk_sp_ar_790                                    |           0.00
spk_sp_ar_804                                    |           0.00
spk_sp_ar_884                                    |           0.00
spk_sp_ar_896                                    |           0.00
spk_sp_ar_945                                    |           0.00
spk_sp_ar_957                                    |           0.00
spk_sp_ar_984                                    |           0.00
spk_sp_ar_1040                                   |           0.00
spk_sp_ar_1047                                   |           0.00
spk_sp_ar_1063                                   |           0.00
spk_sp_ar_1152                                   |           0.00
spk_sp_ar_1183                                   |           0.00
spk_sp_ar_1246                                   |           0.00
spk_sp_ar_1279                                   |           0.00
spk_sp_ar_1351                                   |           0.00
spk_sp_ar_1426                                   |           0.00
spk_sp_ar_1431                                   |           0.00
spk_sp_ar_1444                                   |           0.00
spk_sp_ar_1453                                   |           0.00
spk_sp_ar_1485                                   |           0.00
spk_sp_ar_1522                                   |           0.00
spk_sp_ar_1567                                   |           0.00
spk_sp_ar_1596                                   |           0.00
spk_sp_ar_1632                                   |           0.00
spk_sp_ar_1642                                   |           0.00
spk_sp_ar_1657                                   |           0.00
spk_sp_ar_1660                                   |           0.00
spk_sp_ar_1689                                   |           0.00
spk_sp_ar_1696                                   |           0.00
spk_sp_ar_1701                                   |           0.00
spk_sp_ar_1709                                   |           0.00
spk_sp_ar_1715                                   |           0.00
spk_sp_ar_1731                                   |           0.00
spk_sp_ar_1779                                   |           0.00
spk_sp_ar_1119                                   |           0.00
spk_sp_ar_44                                     |           0.00
spk_sp_ar_69                                     |           0.00
spk_sp_ar_70                                     |           0.00
spk_sp_ar_90                                     |           0.00
spk_sp_ar_140                                    |           0.00
spk_sp_ar_164                                    |           0.00
spk_sp_ar_195                                    |           0.00
spk_sp_ar_197                                    |           0.00
spk_sp_ar_225                                    |           0.00
spk_sp_ar_227                                    |           0.00
spk_sp_ar_240                                    |           0.00
spk_sp_ar_281                                    |           0.00
spk_sp_ar_290                                    |           0.00
spk_sp_ar_317                                    |           0.00
spk_sp_ar_353                                    |           0.00
spk_sp_ar_354                                    |           0.00
spk_sp_ar_360                                    |           0.00
spk_sp_ar_432                                    |           0.00
spk_sp_ar_474                                    |           0.00
spk_sp_ar_479                                    |           0.00
spk_sp_ar_498                                    |           0.00
spk_sp_ar_505                                    |           0.00
spk_sp_ar_546                                    |           0.00
spk_sp_ar_579                                    |           0.00
spk_sp_ar_591                                    |           0.00
spk_sp_ar_599                                    |           0.00
spk_sp_ar_617                                    |           0.00
spk_sp_ar_618                                    |           0.00
spk_sp_ar_633                                    |           0.00
spk_sp_ar_641                                    |           0.00
spk_sp_ar_673                                    |           0.00
spk_sp_ar_684                                    |           0.00
spk_sp_ar_712                                    |           0.00
spk_sp_ar_720                                    |           0.00
spk_sp_ar_723                                    |           0.00
spk_sp_ar_730                                    |           0.00
spk_sp_ar_731                                    |           0.00
spk_sp_ar_735                                    |           0.00
spk_sp_ar_739                                    |           0.00
spk_sp_ar_742                                    |           0.00
spk_sp_ar_763                                    |           0.00
spk_sp_ar_764                                    |           0.00
spk_sp_ar_769                                    |           0.00
spk_sp_ar_775                                    |           0.00
spk_sp_ar_785                                    |           0.00
spk_sp_ar_798                                    |           0.00
spk_sp_ar_816                                    |           0.00
spk_sp_ar_817                                    |           0.00
spk_sp_ar_822                                    |           0.00
spk_sp_ar_833                                    |           0.00
spk_sp_ar_844                                    |           0.00
spk_sp_ar_847                                    |           0.00
spk_sp_ar_903                                    |           0.00
spk_sp_ar_923                                    |           0.00
spk_sp_ar_926                                    |           0.00
spk_sp_ar_929                                    |           0.00
spk_sp_ar_955                                    |           0.00
spk_sp_ar_1031                                   |           0.00
spk_sp_ar_1059                                   |           0.00
spk_sp_ar_1061                                   |           0.00
spk_sp_ar_1066                                   |           0.00
spk_sp_ar_1069                                   |           0.00
spk_sp_ar_1070                                   |           0.00
spk_sp_ar_1071                                   |           0.00
spk_sp_ar_1080                                   |           0.00
spk_sp_ar_1082                                   |           0.00
spk_sp_ar_1084                                   |           0.00
spk_sp_ar_1088                                   |           0.00
spk_sp_ar_1130                                   |           0.00
spk_sp_ar_1142                                   |           0.00
spk_sp_ar_1146                                   |           0.00
spk_sp_ar_1162                                   |           0.00
spk_sp_ar_1189                                   |           0.00
spk_sp_ar_1215                                   |           0.00
spk_sp_ar_1216                                   |           0.00
spk_sp_ar_1221                                   |           0.00
spk_sp_ar_1222                                   |           0.00
spk_sp_ar_1242                                   |           0.00
spk_sp_ar_1299                                   |           0.00
spk_sp_ar_1340                                   |           0.00
spk_sp_ar_1353                                   |           0.00
spk_sp_ar_1355                                   |           0.00
spk_sp_ar_1358                                   |           0.00
spk_sp_ar_1375                                   |           0.00
spk_sp_ar_1400                                   |           0.00
spk_sp_ar_1408                                   |           0.00
spk_sp_ar_1413                                   |           0.00
spk_sp_ar_1439                                   |           0.00
spk_sp_ar_1464                                   |           0.00
spk_sp_ar_1477                                   |           0.00
spk_sp_ar_1498                                   |           0.00
spk_sp_ar_1508                                   |           0.00
spk_sp_ar_1509                                   |           0.00
spk_sp_ar_1513                                   |           0.00
spk_sp_ar_1532                                   |           0.00
spk_sp_ar_1565                                   |           0.00
spk_sp_ar_1566                                   |           0.00
spk_sp_ar_1585                                   |           0.00
spk_sp_ar_1619                                   |           0.00
spk_sp_ar_1621                                   |           0.00
spk_sp_ar_1633                                   |           0.00
spk_sp_ar_1641                                   |           0.00
spk_sp_ar_1648                                   |           0.00
spk_sp_ar_1665                                   |           0.00
spk_sp_ar_1670                                   |           0.00
spk_sp_ar_1680                                   |           0.00
spk_sp_ar_1688                                   |           0.00
spk_sp_ar_1691                                   |           0.00
spk_sp_ar_1694                                   |           0.00
spk_sp_ar_1703                                   |           0.00
spk_sp_ar_1704                                   |           0.00
spk_sp_ar_1706                                   |           0.00
spk_sp_ar_1730                                   |           0.00
spk_sp_ar_1735                                   |           0.00
spk_sp_ar_1737                                   |           0.00
spk_sp_ar_1756                                   |           0.00
spk_sp_ar_1761                                   |           0.00
spk_sp_ar_1768                                   |           0.00
spk_sp_ar_1770                                   |           0.00
spk_sp_ar_1000                                   |           0.00
